0.7557
-0.34371
-0.98183
-0.08208
0.42666
-0.17674
-0.99354
-0.14268
0.9997
-0.094032
-1.0817
-0.40186
0.12899
0.23029
0.83494
0.41799
-0.00248
0.15003
0.47046
0.19527
-0.57068
0.39009
1.5399
0.33833
-1.085
0.035886
0.96546
-0.21128
-0.34712
0.49789
-0.11166
-1.0574
-0.4153
0.51211
0.26525
-0.51636
-0.66653
-0.23871
-0.14363
-0.16724
-0.24481
-0.49305
-0.63068
-0.33134
-0.12415
-0.4765
-0.59644
0.3268
0.3859
-0.70251
-0.85287
0.12929
1.2227
0.88143
-0.043953
0.1168
0.81193
0.94717
0.28186
0.34921
1.2941
0.8907
0.12027
-0.051244
-0.029372
-0.17064
0.04748
0.76699
0.5105
-0.33307
-0.61478
-0.39236
-0.088953
0.061822
0.49717
0.83757
0.50423
-0.27104
-0.25305
0.51714
0.63875
0.30272
0.22108
0.40538
0.44859
-0.19915
-0.55831
-0.067917
0.11495
-0.30648
-0.64902
-0.3853
-0.3213
-0.40359
-0.52658
-0.8237
-0.63767
-0.019451
0.048197
-0.27283
-0.48731
-0.14991
0.12756
-0.10682
0.14716
0.44506
0.59799
0.55992
0.17997
0.10425
0.41769
0.90414
0.37783
-0.58538
-0.24965
0.37981
0.27505
-0.55012
-1.0385
-0.31783
0.2408
-0.067738
-0.95828
-0.62399
0.51749
0.20507
-0.30164
-0.023874
0.82113
0.6559
-0.24995
0.063974
0.74494
0.81588
0.31903
0.10156
0.31072
-0.046463
-0.1266
0.64042
0.62136
-0.42612
-0.68404
-0.11196
-0.19258
-0.54952
-0.53177
-0.31795
-0.4367
-0.75845
-0.37604
-0.016224
-0.61036
-0.76789
-0.45851
-0.45917
0.093734
0.11722
-0.58568
-0.25676
0.4015
0.087878
-0.44255
-0.55783
0.20405
0.29788
-0.57444
0.26566
0.60504
-0.9795
-0.87868
0.33917
0.22491
0.000927
0.41178
0.91185
0.24457
-1.0535
0.34001
1.8582
0.741
0.22521
0.96426
0.71942
0.15798
0.23704
0.28802
0.18319
-0.007679
-0.12475
0.33056
0.36475
-0.63086
-0.73628
-0.15063
0.02997
-0.14471
-0.060686
0.3262
0.005648
